symbol,name,nameid,rank,price_usd,percent_change_24h,percent_change_1h,percent_change_7d,price_btc,market_cap_usd,volume24,volume24a,csupply,tsupply,msupply,timestamp
THETA,Theta Token,theta-token,62,0.136849,10.26,5.73,9.08,1.4000000000000001e-05,9.66842163e+07,1.0485594900422087e+07,8.564020023614628e+06,7.06502689e+08,1000000000,NaN,2020-02-18T15:40:30.000Z
DGB,Digibyte,digibyte,63,0.007474,2.08,0.47,2.44,7.6e-07,9.539881997e+07,1.1749546179289948e+06,1.2887054220291942e+06,1.2763432261e+10,12763432261,2.1e+10,2020-02-18T15:40:30.000Z
KMD,Komodo,komodo,64,0.79097,6.99,2.26,-3.9,8e-05,9.146970568e+07,3.784603209425939e+06,4.6201853512456585e+06,1.15642437e+08,115642437,2e+08,2020-02-18T15:40:30.000Z
BTS,BitShares,bitshares,65,0.03272,6.05,2.48,-4.04,3e-06,8.968249419e+07,1.7527987036706917e+07,2.5710941999060724e+07,2.74091e+09,2740910000,3.600570502e+09,2020-02-18T15:40:30.000Z
ZEN,Horizen,zencash,66,12.34,3.66,2.13,4.22,0.001255,8.866895921e+07,1.4605021214926965e+06,1.5952718782225382e+06,7.185725e+06,7185725,2.1e+07,2020-02-18T15:40:30.000Z
VSYS,V Systems,v-systems,67,0.049295,13.01,1.58,10.19,5e-06,8.817893472e+07,6.939173192703489e+06,5.286369239571324e+06,1.788818695e+09,5217805440,NaN,2020-02-18T15:40:30.000Z
MCO,Crypto.com,monaco,68,5.53,2.29,2.66,-6.59,0.000562,8.732971846e+07,2.4412369442771055e+07,2.530984647849716e+07,1.5793831e+07,31587682,3.1587682363206103e+07,2020-02-18T15:40:30.000Z
HC,HyperCash,hypercash,69,2,9.23,3.69,-6.91,0.000204,8.717606811e+07,2.747734178335626e+06,6.361005312686261e+06,4.3529781e+07,43529781,8.4e+07,2020-02-18T15:40:30.000Z
ALGO,Algorand,algorand,70,0.323339,5.47,3.17,-8.76,3.3e-05,8.382776061e+07,5.8223943116019584e+07,7.881350835702431e+07,2.59256762e+08,2588969743,NaN,2020-02-18T15:40:30.000Z
STEEM,STEEM,steem,71,0.231829,9.88,4.25,13.88,2.4e-05,7.936806659e+07,1.8171573073978678e+06,2.212226164125457e+06,3.42356149e+08,342356149,NaN,2020-02-18T15:40:30.000Z
IOST,IOStoken,iostoken,72,0.0065569999999999995,4.63,2.38,-10.5,6.67e-07,7.877430272e+07,4.357242523791047e+07,6.582533339072821e+07,1.2013965609e+10,21000000000,2.1e+10,2020-02-18T15:40:30.000Z
DAI,Dai,dai,73,0.9995620000000001,-0.02,0,-0.13,0.000102,7.822831126e+07,1.8893242805640288e+07,2.307826395099069e+07,7.8262606e+07,78262606,NaN,2020-02-18T15:40:30.000Z
KNC,Kyber Network,kyber-network,74,0.46093500000000004,16.02,2.71,32.87,4.7e-05,7.737469965e+07,2.251685926037244e+07,1.574218462370816e+07,1.67864614e+08,215625349,2.26e+08,2020-02-18T15:40:30.000Z
XVG,Verge,verge,75,0.004787,4.92,1.81,-2.47,4.870000000000001e-07,7.612231947e+07,2.3512575999826714e+06,2.9447148377961284e+06,1.5900663549e+10,15900663549,1.6555e+10,2020-02-18T15:40:30.000Z
GNT,Golem,golem-network-tokens,76,0.071175,8.35,2.57,33.21,7.000000000000001e-06,6.86443634e+07,5.91579052171788e+06,5.711376023217251e+06,9.6445e+08,1000000000,NaN,2020-02-18T15:40:30.000Z
SNT,Status Network Token,status,77,0.019696,12.85,4.76,20.18,2e-06,6.83533768e+07,3.0264667276504073e+07,2.924010236678572e+07,3.470483788e+09,6804870174,NaN,2020-02-18T15:40:30.000Z
ELF,aelf,aelf,78,0.1341,6.28,5.34,42.28,1.4000000000000001e-05,6.702052647e+07,8.062028633770134e+07,1.0889333752174285e+08,4.9978e+08,499780000,1e+09,2020-02-18T15:40:30.000Z
ZIL,Zilliqa,zilliqa,79,0.007625,7.79,4.36,3.38,7.75e-07,6.624241059e+07,1.44150786785263e+07,1.798972889966727e+07,8.687360058e+09,12600000000,NaN,2020-02-18T15:40:30.000Z
DX,DxChain Token,dxchain-token,80,0.001398,4.59,2.9,26.79,1.42e-07,6.467827785e+07,1.877445283779198e+06,2.0970773812940891e+06,4.625e+10,100000000000,NaN,2020-02-18T15:40:30.000Z
ARDR,Ardor,ardor,81,0.064546,8.8,1.84,8.55,7.000000000000001e-06,6.448184632e+07,682716.079307045,764569.3153783189,9.98999495e+08,998999495,9.98999495e+08,2020-02-18T15:40:30.000Z
MANA,Decentraland,decentraland,82,0.060655999999999995,13.78,3.43,2.83,6e-06,6.369692062e+07,3.514048033712753e+07,3.109913303378333e+07,1.050141509e+09,2644403343,NaN,2020-02-18T15:40:30.000Z
SEELE,Seele,seele,83,0.09120299999999999,2.03,2.33,-7.52,9e-06,6.318314618e+07,3.0066402197613124e+07,2.9959256985745583e+07,6.92776387e+08,1000000000,NaN,2020-02-18T15:40:30.000Z
AE,Aeternity,aeternity,84,0.20915599999999998,4.87,3.59,-6.89,2.1e-05,5.863338265e+07,2.1515692539031524e+07,2.1826994853751045e+07,2.80333087e+08,280333087,NaN,2020-02-18T15:40:30.000Z
RLC,iExec RLC,rlc,85,0.696405,12.86,0.08,-0.29,7.099999999999999e-05,5.576168943e+07,856817.3392421744,618437.0591547072,8.0070793e+07,86999785,8.7e+07,2020-02-18T15:40:30.000Z
ZB,ZB,zb,86,0.334491,6.56,1.28,-10.74,3.4e-05,5.458853309e+07,3.0169109466911737e+07,3.320782451935539e+07,1.6319881e+08,2100000000,NaN,2020-02-18T15:40:30.000Z
NPXS,Pundi X,pundi-x,87,0.000225,3.43,2.11,28.46,2.28e-08,5.280086302e+07,2.858246652228695e+06,3.7802930881962194e+06,2.35171468515e+11,280255193861,NaN,2020-02-18T15:40:30.000Z
XZC,ZCoin,zcoin,88,6.67,6.6,3.37,-13.4,0.000678,5.153894939e+07,9.827732456653584e+06,1.1531273511678888e+07,7.72854e+06,7728540,2.14e+07,2020-02-18T15:40:30.000Z
BXK,Bitbook Gambling,bitbook-gambling,89,0.128279,0.72,-3.72,-12.21,1.3000000000000001e-05,4.725649755e+07,519362.3471100347,549135.4482661359,3.68387491e+08,741456054,NaN,2020-02-18T15:40:30.000Z
QNT,Quant,quant,90,3.88,-0.83,1.44,-15.31,0.000394,4.678620157e+07,2.6619876320982915e+06,2.097974201415258e+06,1.2072738e+07,45467000,NaN,2020-02-18T15:40:30.000Z
CHZ,Chiliz,chiliz,91,0.01372,-0.48,2.09,35.99,1e-06,4.585265403e+07,4.332345571556132e+06,1.244097189794484e+07,3.341995514e+09,8888888888,NaN,2020-02-18T15:40:30.000Z
MATIC,Matic Network,matic-network,92,0.020496,6.38,1.85,-2.45,2e-06,4.458308594e+07,2.032197175747458e+07,2.6183352705646448e+07,2.175190262e+09,10000000000,NaN,2020-02-18T15:40:30.000Z
STRAT,Stratis,stratis,93,0.44335600000000003,8.82,3.48,-4.03,4.5e-05,4.418537719e+07,993182.1137483626,1.5222310064150672e+06,9.9661139e+07,99661139,NaN,2020-02-18T15:40:30.000Z
RIF,RIF Token,rif-token,94,0.088861,4.04,1.79,-2.09,9e-06,4.247392881e+07,6.407745069386756e+06,7.627114679636874e+06,4.77980957e+08,1000000000,NaN,2020-02-18T15:40:30.000Z
MX,MX Token,mx-token,95,0.15673199999999998,4.28,5.35,-12.88,1.6e-05,4.231760501e+07,1.4075719748702865e+07,2.1725464026987664e+07,2.7e+08,977698919,NaN,2020-02-18T15:40:30.000Z
NRG,Energi,energi,96,1.62,2.93,1.52,-10.77,0.000165,4.120592228e+07,436208.9935393165,510380.3628065926,2.5431672e+07,25431672,NaN,2020-02-18T15:40:30.000Z
AION,Aion,aion,97,0.11930199999999999,9.56,3.66,-1.35,1.2e-05,4.010538811e+07,7.572999139991723e+06,7.015203435824591e+06,3.3616581e+08,465934587,4.65934587e+08,2020-02-18T15:40:30.000Z
WICC,WaykiChain,waykichain,98,0.20301,7.27,4.35,9.06,2.1e-05,3.836889916e+07,3.311265118167134e+06,4.226688253947498e+06,1.89e+08,210000000,NaN,2020-02-18T15:40:30.000Z
LEND,EthLend,ethlend,99,0.034244,0.22,2.33,5.08,3e-06,3.767491036e+07,1.1996580081019443e+06,6.114528518630677e+06,1.100180877e+09,1299999942,1.299999942e+09,2020-02-18T15:40:30.000Z
UBT,Unibright,unibright,100,0.266806,-1.23,1.42,203.43,2.7000000000000002e-05,3.724058876e+07,1.6433805490198254e+06,1.7525596150712606e+06,1.39579219e+08,150000000,NaN,2020-02-18T15:40:30.000Z
BTC,Bitcoin,bitcoin,1,9825.9,2.57,1.65,0.88,1,1.7871050127134e+11,3.504672788790379e+10,4.156447400841054e+10,1.8187696e+07,18187696,2.1e+07,2020-02-18T15:45:31.000Z
ETH,Ethereum,ethereum,2,273.16,8.11,3.27,24.66,0.027750999999999998,2.990458258527e+10,2.3272854281362232e+10,2.567525571717023e+10,1.09475492e+08,109475492,NaN,2020-02-18T15:45:31.000Z
XRP,XRP,ripple,3,0.290127,4.61,2.63,7.98,2.8999999999999997e-05,1.244922285874e+10,3.310790182004565e+09,3.887438231408515e+09,4.2909539227e+10,99991841593,1e+11,2020-02-18T15:45:31.000Z
BCH,Bitcoin Cash,bitcoin-cash,4,404.26,1.42,2.93,-8.89,0.041069999999999995,7.37729815382e+09,5.617427236847325e+09,7.501925209083919e+09,1.8248965e+07,18248965,2.1e+07,2020-02-18T15:45:31.000Z
BCHSV,Bitcoin SV,bitcoin-cash-sv,5,309.13,3.53,5.51,-11.26,0.031405,5.64051260931e+09,3.3466538476890306e+09,3.6648358420308204e+09,1.8246402e+07,21000000,2.1e+07,2020-02-18T15:45:31.000Z
LTC,Litecoin,litecoin,6,73.8,3.2,3.17,1.2,0.007497,4.74103032702e+09,5.119467805292937e+09,6.405904531918671e+09,6.4242483e+07,64242483,8.4e+07,2020-02-18T15:45:31.000Z
EOS,EOS,eos,7,4.44,4.2,1.87,-8.11,0.00045099999999999996,4.12155775317e+09,4.287623295153656e+09,6.946783522035016e+09,9.29000281e+08,1006245120,1.00624512e+09,2020-02-18T15:45:31.000Z
USDT,Tether,tether,8,1,0.12,0.08,0.43,0.000102,4.06163404073e+09,4.916015998580534e+10,5.98246814531198e+10,4.049107372e+09,4049107372,NaN,2020-02-18T15:45:31.000Z
BNB,Binance Coin,binance-coin,9,23.69,6.1,2.35,-3.99,0.002407,3.6843832139e+09,4.173053455751947e+08,4.97319666591685e+08,1.55536713e+08,192443301,2e+08,2020-02-18T15:45:31.000Z
XTZ,Tezos,tezos,10,3.38,14.35,5.46,31.76,0.000343,2.23127947464e+09,1.737679552388977e+08,2.1241151179980975e+08,6.60373612e+08,763306930,NaN,2020-02-18T15:45:31.000Z
ADA,Cardano,cardano,11,0.060615999999999996,4.37,2.08,2.5,6e-06,1.5715987877e+09,1.6455512108062866e+08,2.0896181087006837e+08,2.5927070538e+10,31112483745,4.5e+10,2020-02-18T15:45:31.000Z
LINK,ChainLink,chainlink,12,4.44,7.7,2.56,29.38,0.00045099999999999996,1.55483072415e+09,4.0446575712720215e+08,5.0151186923956674e+08,3.5e+08,1000000000,1e+09,2020-02-18T15:45:31.000Z
XLM,Stellar,stellar,13,0.073672,6.38,2.77,6.11,7.000000000000001e-06,1.47793210289e+09,4.819161847651738e+08,5.80700326491665e+08,2.0061035508e+10,104303927518,1.04303927518e+11,2020-02-18T15:45:31.000Z
XMR,Monero,monero,14,84.58,2.93,1.71,1.64,0.008592,1.45255549545e+09,1.3775993205837902e+08,1.6853256600300425e+08,1.7174299e+07,17174299,NaN,2020-02-18T15:45:31.000Z
TRX,TRON,tron,15,0.021632,2.24,3.3,0.28,2e-06,1.44247504571e+09,1.4982640892190588e+09,1.746491483971235e+09,6.6682072191e+10,99000000000,NaN,2020-02-18T15:45:31.000Z
ETC,Ethereum Classic,ethereum-classic,16,9.51,1.42,2.21,-19.18,0.0009660000000000001,1.07420662248e+09,2.3893553845249386e+09,3.2638654617631226e+09,1.12980348e+08,112980348,2.1e+08,2020-02-18T15:45:31.000Z
NEO,Neo,neo,17,15.11,5.83,3.34,13.77,0.001536,1.0661750413e+09,9.311534897509319e+08,1.048814996176844e+09,7.0538831e+07,100000000,1e+08,2020-02-18T15:45:31.000Z
DASH,Dash,dash,18,112.71,3.32,2.18,-9.59,0.01145,1.04733365186e+09,7.518259411645011e+08,8.847051071537429e+08,9.292491e+06,9292491,1.89e+07,2020-02-18T15:45:31.000Z
LEO,UNUS SED LEO,unus-sed-leo,19,0.972563,0.88,-0.01,-2.98,9.9e-05,9.7207521753e+08,964704.116107021,2.2385075888977237e+06,9.99498893e+08,999498893,NaN,2020-02-18T15:45:31.000Z
ATOM,Cosmos,cosmos,20,4.19,2.58,1.6,-12.64,0.000426,7.989130244e+08,2.372078366550589e+08,3.176938466255422e+08,1.90688439e+08,237928231,NaN,2020-02-18T15:45:31.000Z
HEDG,HedgeTrade,hedgetrade,21,2.72,5.3,2.63,1.04,0.000276,7.838426913e+08,1.2792236632487706e+06,1.080981208870137e+06,2.88393355e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
IOTA,IOTA,iota,22,0.28052,2.53,2.81,-9.87,2.8000000000000003e-05,7.7971383856e+08,2.103738521468769e+07,2.654678519043098e+07,2.779530283e+09,2779530283,2.779530283e+09,2020-02-18T15:45:31.000Z
MKR,Maker,maker,23,620.01,4.16,2.27,9.51,0.062988,6.2000835978e+08,7.319472670868915e+06,7.614188430653933e+06,1e+06,1000000,1e+06,2020-02-18T15:45:31.000Z
NEM,NEM,nem,24,0.062713,2.28,2.61,1.09,6e-06,5.6441780466e+08,4.5392757451365836e+07,5.385537155528317e+07,8.999999999e+09,8999999999,8.999999999e+09,2020-02-18T15:45:31.000Z
CRO,Crypto.com Chain,crypto-com-chain,25,0.060313,4.38,1.25,0.89,6e-06,5.5975675797e+08,1.1243366402478348e+07,2.12431791579625e+07,9.280821918e+09,100000000000,NaN,2020-02-18T15:45:31.000Z
ZEC,Zcash,zcash,26,63.81,4.08,1.72,-7.36,0.006483,5.5760761652e+08,7.78622869963685e+08,1.0045683851967181e+09,8.738531e+06,8738531,2.1e+07,2020-02-18T15:45:31.000Z
ONT,Ontology,ontology,27,0.8843219999999999,5.5,2.72,-5.6,9e-05,4.7177084574e+08,1.6048581087384388e+08,2.2132037914738497e+08,5.3348317e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
USDC,USD Coin,usd-coin,28,0.999102,-0.02,0,-0.13,0.000102,4.3464142852e+08,2.031742105517949e+08,2.2414803787561882e+08,4.35032301e+08,435032301,NaN,2020-02-18T15:45:31.000Z
VET,VeChain,vechain,29,0.006989,6.64,4.32,8.76,7.1e-07,3.8755045837e+08,1.3718810300363234e+08,1.4213086095869908e+08,5.54547348e+10,86712634466,NaN,2020-02-18T15:45:31.000Z
BAT,Basic Attention Token,basic-attention-token,30,0.272415,8.52,2.3,-2.57,2.8000000000000003e-05,3.4848049313e+08,6.019867508774768e+07,6.789753935340582e+07,1.279225522e+09,1500000000,NaN,2020-02-18T15:45:31.000Z
DOGE,Dogecoin,dogecoin,31,0.00275,5.33,-0.04,-5.97,2.79e-07,3.3822417889e+08,1.1638623732008974e+08,1.3060400810190564e+08,1.23000276384e+11,123000276384,NaN,2020-02-18T15:45:31.000Z
QTUM,Qtum,qtum,32,2.54,5.07,2.36,-0.19,0.000258,2.4393473176e+08,5.237474251217335e+08,6.758484716523546e+08,9.5969372e+07,100909224,1.00909224e+08,2020-02-18T15:45:31.000Z
HT,Huobi Token,huobi-token,33,4.85,6.37,3.74,4.12,0.000493,2.4267407098e+08,3.0909851312182695e+08,4.6024698294511753e+08,5.00002e+07,500000000,NaN,2020-02-18T15:45:31.000Z
DCR,Decred,decred,34,20.82,7.45,1.42,0.47,0.002116,2.2948326947e+08,1.1424892320134613e+08,1.1435741520785718e+08,1.1019705e+07,11019705,2.1e+07,2020-02-18T15:45:31.000Z
MIN,MINDOL,mindol,35,1.38,19.28,1.61,-25.89,0.00014,2.1464171146e+08,4.453709880657924e+06,4.0190944103547046e+06,1.55379617e+08,240000000,NaN,2020-02-18T15:45:31.000Z
LSK,Lisk,lisk,36,1.76,4.62,2.66,-5.26,0.000178,2.1008382038e+08,6.21083654562828e+06,8.563141068337524e+06,1.19613215e+08,125643660,1.599184e+08,2020-02-18T15:45:31.000Z
TUSD,TrueUSD,trueusd,37,1,-0.05,0.11,0.27,0.000102,1.9575349478e+08,1.12268155208305e+09,1.3593120405767305e+09,1.95483256e+08,195483256,NaN,2020-02-18T15:45:31.000Z
PAX,Paxos Standard Token,paxos-standard-token,38,0.998123,-0.08,-0.06,-0.22,0.000101,1.9400218945e+08,3.689037334561482e+08,4.1469451454372984e+08,1.94366961e+08,194366961,NaN,2020-02-18T15:45:31.000Z
BTG,Bitcoin Gold,bitcoingold,39,11.07,6.05,2.1,-15.75,0.001125,1.9098650886e+08,3.0821228978446886e+07,2.7954282916023426e+07,1.7248611e+07,17348611,2.1e+07,2020-02-18T15:45:31.000Z
INB,Insight Chain,insight-chain,40,0.511753,1.11,0.72,-2.52,5.2000000000000004e-05,1.7906378067e+08,4.933232987316557e+06,6.2664722785079125e+06,3.49902689e+08,10000000000,NaN,2020-02-18T15:45:31.000Z
ZRX,0x,0x,41,0.29530100000000004,7.29,2.78,7.1,2.9999999999999997e-05,1.7732101143e+08,3.2370858796397038e+07,4.3726552046624504e+07,6.00475853e+08,1000000000,1e+09,2020-02-18T15:45:31.000Z
MONA,MonaCoin,monacoin,42,2.59,14.26,0.08,36.03,0.000264,1.7052878105e+08,3.6718057346163034e+07,1.1152620352693414e+07,6.5729675e+07,65729675,NaN,2020-02-18T15:45:31.000Z
ICX,ICON,icon,43,0.343607,6.3,3.46,-13.56,3.5e-05,1.6852297118e+08,3.750472479524029e+07,4.149772881395309e+07,4.90453303e+08,800460000,NaN,2020-02-18T15:45:31.000Z
OMG,OmiseGO,omisego,44,1.16,4.39,1.97,2.84,0.000117,1.6204231895e+08,1.1507963374345405e+08,1.2624364742325182e+08,1.40245398e+08,140245398,1.40245398e+08,2020-02-18T15:45:31.000Z
BCD,Bitcoin Diamond,bitcoin-diamond,45,0.8392799999999999,16.53,4.68,-13.35,8.499999999999999e-05,1.5651979997e+08,1.2837110963981798e+07,9.802173434949087e+06,1.86492898e+08,186492898,2.1e+08,2020-02-18T15:45:31.000Z
REP,Augur,augur,46,14.01,5.39,2.99,-10.86,0.001423,1.54117587e+08,1.4239745207661865e+07,1.2897505969434528e+07,1.1e+07,11000000,1.1e+07,2020-02-18T15:45:31.000Z
RVN,Ravencoin,ravencoin,47,0.033652999999999995,6.29,3.95,2.19,3e-06,1.4391604008e+08,2.6332711610891756e+07,3.4793881951064974e+07,4.27648e+09,4276480000,2.1e+10,2020-02-18T15:45:31.000Z
WAVES,Waves,waves,48,1.44,14.55,1.64,3.5,0.000146,1.4360798934e+08,9.503460715446387e+07,7.418403055127609e+07,1e+08,100000000,1e+08,2020-02-18T15:45:31.000Z
NANO,Nano,nano,49,0.996683,4.66,2.43,2.76,0.000101,1.3280635116e+08,4.760702519242463e+06,7.181941699897391e+06,1.33248297e+08,133248297,1.33248297e+08,2020-02-18T15:45:31.000Z
OKB,OKB,okb,50,6.57,2.96,1.84,11.66,0.000668,1.3144552169e+08,3.034284420754265e+08,4.213255123176865e+08,2e+07,300000000,NaN,2020-02-18T15:45:31.000Z
SC,Siacoin,siacoin,51,0.0030440000000000003,14.04,3.41,44.2,3.09e-07,1.2727881793e+08,8.020657253002814e+06,7.823432874834774e+06,4.1817047634e+10,41817047634,NaN,2020-02-18T15:45:31.000Z
SNX,Synthetix Network Token,synthetix-network-token,52,0.955206,0.96,2.62,-0.03,9.7e-05,1.2031662632e+08,969844.306064975,1.4890616429061226e+06,1.2595883e+08,125958830,NaN,2020-02-18T15:45:31.000Z
BTT,BitTorrent,bittorrent,53,0.000533,4.43,2,19.66,5.42e-08,1.1310859089e+08,1.2063344675700631e+07,1.7900377050990272e+07,2.121165e+11,990000000000,NaN,2020-02-18T15:45:31.000Z
NEXO,Nexo,nexo,54,0.19892200000000002,2.97,0.88,7.83,2e-05,1.1139660142e+08,1.9006706608522404e+07,1.799479810754916e+07,5.60000011e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
ABBC,ABBC Coin,abbc-coin,55,0.110796,16.96,1.72,8.85,1.1e-05,1.1123707056e+08,2.9236117437717568e+07,2.6643526168330222e+07,1.003981087e+09,1003981087,NaN,2020-02-18T15:45:31.000Z
KCS,KuCoin Shares,kucoin-shares,56,1.25,1.01,0.77,-0.24,0.000127,1.1114611036e+08,8.006674808391803e+06,8.035235716319078e+06,8.8745681e+07,180730576,NaN,2020-02-18T15:45:31.000Z
ENJ,Enjin Coin,enjin-coin,57,0.141739,23.61,0.96,4.21,1.4000000000000001e-05,1.1002883213e+08,3.399467897701877e+07,6.583804721201439e+06,7.76278713e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
HOT,Holo,holo,58,0.000787,6.41,1.67,5.16,8e-08,1.0487318754e+08,8.064525415143403e+06,5.0452985717372885e+06,1.33214575156e+11,177619433541,NaN,2020-02-18T15:45:31.000Z
BTM,Bytom,bytom,59,0.101631,9.56,3.14,-6.03,1e-05,1.0188465866e+08,9.196733318983011e+07,1.1137136033404845e+08,1.002499275e+09,1407000000,1.407e+09,2020-02-18T15:45:31.000Z
BOTX,botXcoin,botxcoin,60,0.057944,8.85,3.18,26.56,6e-06,1.0067642791e+08,974446.0575920024,645688.531458588,1.73747296e+09,5000000000,NaN,2020-02-18T15:45:31.000Z
DGD,DigixDAO,digixdao,61,48.87,10.28,2.95,20.19,0.004964,9.773329135e+07,2.5966852788709453e+06,2.7537573868688755e+06,2e+06,2000000,2e+06,2020-02-18T15:45:31.000Z
THETA,Theta Token,theta-token,62,0.136823,10.29,5.51,9.62,1.4000000000000001e-05,9.666574868e+07,1.0497724384814957e+07,8.521556397141676e+06,7.06502689e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
DGB,Digibyte,digibyte,63,0.007470999999999999,1.75,0.67,2.44,7.590000000000001e-07,9.53616338e+07,1.1756566098333425e+06,1.2859324492577456e+06,1.2763432261e+10,12763432261,2.1e+10,2020-02-18T15:45:31.000Z
KMD,Komodo,komodo,64,0.79289,7.13,2.38,-3.53,8.1e-05,9.169174579e+07,3.802134487803806e+06,4.601016377602182e+06,1.15642437e+08,115642437,2e+08,2020-02-18T15:45:31.000Z
BTS,BitShares,bitshares,65,0.03274,6.35,2.66,-3.99,3e-06,8.97375215e+07,1.7464421379357655e+07,2.5679276487465326e+07,2.74091e+09,2740910000,3.600570502e+09,2020-02-18T15:45:31.000Z
ZEN,Horizen,zencash,66,12.36,3.86,2.49,4.46,0.001256,8.884889135e+07,1.4631307204018529e+06,1.5930652222574023e+06,7.185725e+06,7185725,2.1e+07,2020-02-18T15:45:31.000Z
VSYS,V Systems,v-systems,67,0.049245,12.67,1.55,9.91,5e-06,8.808986365e+07,6.935068092664414e+06,5.300771864936543e+06,1.788818695e+09,5217805440,NaN,2020-02-18T15:45:31.000Z
MCO,Crypto.com,monaco,68,5.54,2.61,2.74,-6.26,0.000563,8.75264642e+07,2.4438088290403605e+07,2.5288064299637824e+07,1.5793831e+07,31587682,3.1587682363206103e+07,2020-02-18T15:45:31.000Z
HC,HyperCash,hypercash,69,2.01,9.31,3.16,-6.7,0.000204,8.732000522e+07,2.760727406792226e+06,6.361197010627139e+06,4.3529781e+07,43529781,8.4e+07,2020-02-18T15:45:31.000Z
ALGO,Algorand,algorand,70,0.322923,5.18,2.54,-8.83,3.3e-05,8.371989993e+07,5.81100695397574e+07,7.900778951267888e+07,2.59256762e+08,2588969743,NaN,2020-02-18T15:45:31.000Z
STEEM,STEEM,steem,71,0.236488,11.45,6.25,16.24,2.4e-05,8.09632575e+07,1.8823358810106523e+06,2.232740787635402e+06,3.42356149e+08,342356149,NaN,2020-02-18T15:45:31.000Z
IOST,IOStoken,iostoken,72,0.006571,4.85,2.73,-10.2,6.68e-07,7.894829971e+07,4.353391948110702e+07,6.5742655217460126e+07,1.2013965609e+10,21000000000,2.1e+10,2020-02-18T15:45:31.000Z
DAI,Dai,dai,73,1,0.01,0.03,-0.12,0.000102,7.826467538e+07,1.8851817153332304e+07,2.306953231357996e+07,7.8262606e+07,78262606,NaN,2020-02-18T15:45:31.000Z
KNC,Kyber Network,kyber-network,74,0.46017299999999994,15.62,1.91,32.4,4.7e-05,7.724669422e+07,2.245727679428053e+07,1.5738297974865101e+07,1.67864614e+08,215625349,2.26e+08,2020-02-18T15:45:31.000Z
XVG,Verge,verge,75,0.00479,4.78,2.01,-2.01,4.870000000000001e-07,7.616836233e+07,2.360586146349603e+06,2.932285393092732e+06,1.5900663549e+10,15900663549,1.6555e+10,2020-02-18T15:45:31.000Z
GNT,Golem,golem-network-tokens,76,0.071139,7.81,2.39,33.16,7.000000000000001e-06,6.860974437e+07,5.896481042283932e+06,5.742408014364932e+06,9.6445e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
SNT,Status Network Token,status,77,0.01965,12.69,4.47,19.72,2e-06,6.819404477e+07,3.0262796879668433e+07,2.9220172491004527e+07,3.470483788e+09,6804870174,NaN,2020-02-18T15:45:31.000Z
ELF,aelf,aelf,78,0.133733,6.78,4.65,41.97,1.4000000000000001e-05,6.683729057e+07,7.986166019482775e+07,1.0823069847344588e+08,4.9978e+08,499780000,1e+09,2020-02-18T15:45:31.000Z
ZIL,Zilliqa,zilliqa,79,0.007634999999999999,7.52,4.47,3.69,7.76e-07,6.633185625e+07,1.441913353200922e+07,1.797126558151099e+07,8.687360058e+09,12600000000,NaN,2020-02-18T15:45:31.000Z
ARDR,Ardor,ardor,80,0.064558,8.69,1.77,8.64,7.000000000000001e-06,6.449390014e+07,682898.6571780748,764652.6111636518,9.98999495e+08,998999495,9.98999495e+08,2020-02-18T15:45:31.000Z
DX,DxChain Token,dxchain-token,81,0.001392,3.96,2.51,26.22,1.41e-07,6.439501103e+07,1.864530701463254e+06,2.100081567140199e+06,4.625e+10,100000000000,NaN,2020-02-18T15:45:31.000Z
MANA,Decentraland,decentraland,82,0.06065,13.28,3.03,2.78,6e-06,6.369158742e+07,3.51645799789767e+07,3.121780542116453e+07,1.050141509e+09,2644403343,NaN,2020-02-18T15:45:31.000Z
SEELE,Seele,seele,83,0.091556,2.17,2.51,-7.07,9e-06,6.342817002e+07,3.017736589406235e+07,3.0032871755647313e+07,6.92776387e+08,1000000000,NaN,2020-02-18T15:45:31.000Z
AE,Aeternity,aeternity,84,0.209225,4.43,3.76,-6.77,2.1e-05,5.865275756e+07,2.151268879910707e+07,2.188835035444127e+07,2.80333087e+08,280333087,NaN,2020-02-18T15:45:31.000Z
RLC,iExec RLC,rlc,85,0.695991,11.96,0.01,-0.27,7.099999999999999e-05,5.572855818e+07,856358.8698202076,614909.0734689172,8.0070793e+07,86999785,8.7e+07,2020-02-18T15:45:31.000Z
ZB,ZB,zb,86,0.334503,6.54,1.28,-10.7,3.4e-05,5.459042107e+07,3.0170333694710147e+07,3.3255772146942344e+07,1.6319881e+08,2100000000,NaN,2020-02-18T15:45:31.000Z
NPXS,Pundi X,pundi-x,87,0.000225,3.72,2.16,29.04,2.29e-08,5.296287453e+07,2.867904266469364e+06,3.780432464264264e+06,2.35171468515e+11,280255193861,NaN,2020-02-18T15:45:31.000Z
